"","x_bar","y_bar","gamma","true_n","n","error_AB","error_BC"
"5514",50,10,1,1,5.1,1.09438129654649,-0.0914648990173563
"5515",10,10,10,1,5.1,0.246891389208969,-0.0249795516724653
"5516",100,10,10,1,5.1,0.893942294722877,-0.0201780567615393
"5517",50,10,10,1,5.1,0.692953707933038,-0.0214166509596809
"5518",10,100,0.1,1,5.1,0.285372462189434,-0.0280889150358818
"5519",100,100,0.1,1,5.1,0.976844819157739,-0.021093279895171
"5520",50,100,0.1,1,5.1,0.767957999570841,-0.0225044440290908
"5521",10,100,1,1,5.1,0.1741651149388,-0.0168526999079888
"5522",100,100,1,1,5.1,0.802448796938664,-0.0127300867772177
"5523",50,100,1,1,5.1,0.570903114766773,-0.0142886013428861
"5524",10,100,10,1,5.1,0.0357438814476037,-0.00328187045243741
"5525",100,100,10,1,5.1,0.286612227180591,-0.00338413480035118
"5526",50,100,10,1,5.1,0.158278774499923,-0.00322937479856044
"5527",10,50,0.1,1,5.1,0.462579712862751,-0.0496490617904864
"5528",100,50,0.1,1,5.1,1.11538824470063,-0.0380973246376084
"5529",50,50,0.1,1,5.1,0.964973161045685,-0.0407659411961833
"5530",10,50,1,1,5.1,0.302074406804111,-0.0304694418760672
"5531",100,50,1,1,5.1,0.986899920852293,-0.0229258339980757
"5532",50,50,1,1,5.1,0.788516859801195,-0.0246003058357324
"5533",10,50,10,1,5.1,0.0673188176446587,-0.00620706186124572
"5534",100,50,10,1,5.1,0.465600286710015,-0.00544337689530479
"5535",50,50,10,1,5.1,0.280137114122178,-0.00624048287177498
"5536",10,10,0.1,2,5.1,0.752298654945876,-0.280078407290206
"5537",100,10,0.1,2,5.1,0.856588268752689,-0.276290239445163
"5538",50,10,0.1,2,5.1,0.844593052074146,-0.278444486582794
"5539",10,10,1,2,5.1,0.648771412573532,-0.172018471263292
"5540",100,10,1,2,5.1,0.824772411159292,-0.169836110759797
"5541",50,10,1,2,5.1,0.80007324666024,-0.170102377410671
"5542",10,10,10,2,5.1,0.307167325205863,-0.0399029337484138
"5543",100,10,10,2,5.1,0.714861589111305,-0.0379190066527868
"5544",50,10,10,2,5.1,0.622048566721288,-0.038117905352761
"5545",10,100,0.1,2,5.1,0.341295879933005,-0.0416259812405967
"5546",100,100,0.1,2,5.1,0.754737778160653,-0.0364987127132903
"5547",50,100,0.1,2,5.1,0.663761963988188,-0.0370777050504298
"5548",10,100,1,2,5.1,0.226403775105273,-0.024901700536186
"5549",100,100,1,2,5.1,0.678654052380329,-0.0216584073906848
"5550",50,100,1,2,5.1,0.554301871717995,-0.0226189346253813
"5551",10,100,10,2,5.1,0.0529749292125283,-0.00502522824155385
"5552",100,100,10,2,5.1,0.338365571479209,-0.00501224452630916
"5553",50,100,10,2,5.1,0.209293162262441,-0.00490552816125648
"5554",10,50,0.1,2,5.1,0.488824215104235,-0.0751428762568137
"5555",100,50,0.1,2,5.1,0.807972830059513,-0.0694029996807632
"5556",50,50,0.1,2,5.1,0.752847442083104,-0.0699934855673512
"5557",10,50,1,2,5.1,0.355199441722268,-0.0455372037730526
"5558",100,50,1,2,5.1,0.755830403478202,-0.0404934809718085
"5559",50,50,1,2,5.1,0.672965079760831,-0.0418970242938016
"5560",10,50,10,2,5.1,0.0968398406130148,-0.00973169011664697
"5561",100,50,10,2,5.1,0.483624035105107,-0.00897408427930576
"5562",50,50,10,2,5.1,0.333818111581428,-0.00955302013779919
"5563",10,10,0.1,3,5.1,0.530970644023775,-0.323641913927031
"5564",100,10,0.1,3,5.1,0.571213828517319,-0.326905585353092
"5565",50,10,0.1,3,5.1,0.565827500794098,-0.326559730595715
"5566",10,10,1,3,5.1,0.461171853101762,-0.199387165520603
"5567",100,10,1,3,5.1,0.536049105946989,-0.203682542812556
"5568",50,10,1,3,5.1,0.525492814248833,-0.203561793187724
"5569",10,10,10,3,5.1,0.265994899994519,-0.0468829629913562
"5570",100,10,10,3,5.1,0.478496752460907,-0.0473037284915509
"5571",50,10,10,3,5.1,0.44044403952694,-0.0486114523263419
"5572",10,100,0.1,3,5.1,0.277201582784527,-0.0441462386083721
"5573",100,100,0.1,3,5.1,0.482625242054655,-0.0421728509250285
"5574",50,100,0.1,3,5.1,0.445352274222081,-0.042520830380382
"5575",10,100,1,3,5.1,0.196644261809875,-0.0261611393833419
"5576",100,100,1,3,5.1,0.448352237855332,-0.02509903075327
"5577",50,100,1,3,5.1,0.392188712803337,-0.0252123489561223
"5578",10,100,10,3,5.1,0.0521255573268074,-0.00525335390696879
"5579",100,100,10,3,5.1,0.271828448645072,-0.00537412292474395
"5580",50,100,10,3,5.1,0.184190117661799,-0.00531450599059892
"5581",10,50,0.1,3,5.1,0.368482022421743,-0.0822135328742039
"5582",100,50,0.1,3,5.1,0.50995140661011,-0.081344573058358
"5583",50,50,0.1,3,5.1,0.489447674067431,-0.0820565139927323
"5584",10,50,1,3,5.1,0.286416482414839,-0.0490717763445372
"5585",100,50,1,3,5.1,0.483637365836341,-0.0473810169780218
"5586",50,50,1,3,5.1,0.449630358641408,-0.0484919788628214
"5587",10,50,10,3,5.1,0.0931179323553471,-0.0102970175597069
"5588",100,50,10,3,5.1,0.356919425391266,-0.0102831399015495
"5589",50,50,10,3,5.1,0.271064383871803,-0.0104829036942632
"5590",10,10,0.1,4,5.1,0.286149895077381,-0.246708791169382
"5591",100,10,0.1,4,5.1,0.301555874834788,-0.252509279784565
"5592",50,10,0.1,4,5.1,0.300117481354751,-0.255559574901143
"5593",10,10,1,4,5.1,0.244980967510358,-0.154663357975843
"5594",100,10,1,4,5.1,0.273756056816927,-0.160488503980726
"5595",50,10,1,4,5.1,0.269257040230211,-0.160764343340028
"5596",10,10,10,4,5.1,0.161258993039222,-0.0398353188660853
"5597",100,10,10,4,5.1,0.245367306137566,-0.0413882513138383
"5598",50,10,10,4,5.1,0.232017679592184,-0.041345974675871
"5599",10,100,0.1,4,5.1,0.158320773326685,-0.0329394637653866
"5600",100,100,0.1,4,5.1,0.236600083345878,-0.0329040526610946
"5601",50,100,0.1,4,5.1,0.224209910687486,-0.0330680377060958
"5602",10,100,1,4,5.1,0.117439155494382,-0.0191168486823481
"5603",100,100,1,4,5.1,0.222646416159903,-0.0193679477841503
"5604",50,100,1,4,5.1,0.20250632457091,-0.0192586288641344
"5605",10,100,10,4,5.1,0.0346853178424404,-0.003604449231099
"5606",100,100,10,4,5.1,0.153622670085655,-0.00413600226083334
"5607",50,100,10,4,5.1,0.110447029049211,-0.00401782385791147
"5608",10,50,0.1,4,5.1,0.200734054179519,-0.0628022316788818
"5609",100,50,0.1,4,5.1,0.251150757904059,-0.0640913582436312
"5610",50,50,0.1,4,5.1,0.244147475782241,-0.0640229995855292
"5611",10,50,1,4,5.1,0.16250219483756,-0.0372847468589676
"5612",100,50,1,4,5.1,0.237615953300049,-0.0371513461187561
"5613",50,50,1,4,5.1,0.226102659890368,-0.0375871198503095
"5614",10,50,10,4,5.1,0.0612304093645114,-0.00760923165175156
"5615",100,50,10,4,5.1,0.190754807111776,-0.00826535467316938
"5616",50,50,10,4,5.1,0.153689509522927,-0.00818432117775085
"5617",10,10,0.1,1,5.2,0.905642322977568,-0.166205208511188
"5618",100,10,0.1,1,5.2,1.21940257200169,-0.151927941939526
"5619",50,10,0.1,1,5.2,1.17373590300192,-0.153983870747867
"5620",10,10,1,1,5.2,0.731117950104127,-0.104906570083002
"5621",100,10,1,1,5.2,1.1805123346258,-0.091501061820434
"5622",50,10,1,1,5.2,1.10508422028888,-0.093251963614855
"5623",10,10,10,1,5.2,0.251594467326572,-0.025474052032211
"5624",100,10,10,1,5.2,0.904727018980489,-0.0205659693816338
"5625",50,10,10,1,5.2,0.702836071658126,-0.0218205455099301
"5626",10,100,0.1,1,5.2,0.291198013671546,-0.0286951526252332
"5627",100,100,0.1,1,5.2,0.988667819324064,-0.0215550467747657
"5628",50,100,0.1,1,5.2,0.779157086468214,-0.0229832593125804
"5629",10,100,1,1,5.2,0.177952596716446,-0.0172322268278008
"5630",100,100,1,1,5.2,0.813826376327216,-0.013001273099123
"5631",50,100,1,1,5.2,0.58062073878747,-0.0145887507643924
"5632",10,100,10,1,5.2,0.036575869978083,-0.0033610733895176
"5633",100,100,10,1,5.2,0.292442101848109,-0.00345545897445354
"5634",50,100,10,1,5.2,0.161769825742382,-0.00329943453724548
"5635",10,50,0.1,1,5.2,0.470877945675573,-0.0506742552790932
"5636",100,50,0.1,1,5.2,1.12683653795505,-0.0389349712168553
"5637",50,50,0.1,1,5.2,0.976609783772195,-0.0416359163255977
"5638",10,50,1,1,5.2,0.308094838866394,-0.0311180320521644
"5639",100,50,1,1,5.2,0.998522581924687,-0.0234115578725467
"5640",50,50,1,1,5.2,0.799647270880669,-0.0251127355932294
"5641",10,50,10,1,5.2,0.0688514401311447,-0.0063530696234432
"5642",100,50,10,1,5.2,0.473934731301818,-0.00555936029802636
"5643",50,50,10,1,5.2,0.285772383208528,-0.00637226238810653
"5644",10,10,0.1,2,5.2,0.767443919837202,-0.287501499510251
"5645",100,10,0.1,2,5.2,0.872319317161133,-0.283576323417888
"5646",50,10,0.1,2,5.2,0.860300057605743,-0.285796313793288
"5647",10,10,1,2,5.2,0.662715152417316,-0.176647649288656
"5648",100,10,1,2,5.2,0.840106807811092,-0.174369668957086
"5649",50,10,1,2,5.2,0.81527282098284,-0.174635769389633
"5650",10,10,10,2,5.2,0.315373523319957,-0.0410390230374959
"5651",100,10,10,2,5.2,0.729265939800288,-0.0389388327330292
"5652",50,10,10,2,5.2,0.635522484599267,-0.0391533063732574
"5653",10,100,0.1,2,5.2,0.350367048632595,-0.0428316805566077
"5654",100,100,0.1,2,5.2,0.76970345043665,-0.0375377199629461
"5655",50,100,0.1,2,5.2,0.677890767683601,-0.0381332366245025
"5656",10,100,1,2,5.2,0.23281471972317,-0.0256360045921419
"5657",100,100,1,2,5.2,0.692880125483807,-0.0222657310185631
"5658",50,100,1,2,5.2,0.567081162882508,-0.0232600004016619
"5659",10,100,10,2,5.2,0.0545987110107018,-0.00518453797476676
"5660",100,100,10,2,5.2,0.347306445585572,-0.00515077388281517
"5661",50,100,10,2,5.2,0.215274665606442,-0.00505068155706463
"5662",10,50,0.1,2,5.2,0.500604994067839,-0.0772631211578084
"5663",100,50,0.1,2,5.2,0.823292349250221,-0.0713617475584564
"5664",50,50,0.1,2,5.2,0.767782020061179,-0.0719615306104189
"5665",10,50,1,2,5.2,0.364500852796415,-0.0468369131505668
"5666",100,50,1,2,5.2,0.770681309142246,-0.0416181742316503
"5667",50,50,1,2,5.2,0.687103539296635,-0.0430657934473939
"5668",10,50,10,2,5.2,0.0997641413864082,-0.0100329937837297
"5669",100,50,10,2,5.2,0.495177899631942,-0.0092264419795333
"5670",50,50,10,2,5.2,0.34261875638924,-0.00981966051135336
"5671",10,10,0.1,3,5.2,0.550482930469367,-0.337183319640363
"5672",100,10,0.1,3,5.2,0.591559999171378,-0.340472381811789
"5673",50,10,0.1,3,5.2,0.586070416194594,-0.340120310905626
"5674",10,10,1,3,5.2,0.478702174095795,-0.207951907099157
"5675",100,10,1,3,5.2,0.555265947242445,-0.212271178994583
"5676",50,10,1,3,5.2,0.544550907011052,-0.212203013913722
"5677",10,10,10,3,5.2,0.277230481805256,-0.0489818808854599
"5678",100,10,10,3,5.2,0.496129670433656,-0.0493413100454985
"5679",50,10,10,3,5.2,0.4571900612862,-0.0507381108709773
"5680",10,100,0.1,3,5.2,0.288572539742978,-0.0460885285380856
"5681",100,100,0.1,3,5.2,0.500006947815239,-0.0440000698503022
"5682",50,100,0.1,3,5.2,0.461806985386491,-0.0443695118143512
"5683",10,100,1,3,5.2,0.20508857325176,-0.0273264023497528
"5684",100,100,1,3,5.2,0.46481405642503,-0.026181156945583
"5685",50,100,1,3,5.2,0.407143450119789,-0.0263080532543407
"5686",10,100,10,3,5.2,0.0545083447305786,-0.00550069909221472
"5687",100,100,10,3,5.2,0.282929005390584,-0.0056043883586272
"5688",50,100,10,3,5.2,0.192101644410461,-0.00554957633712098
"5689",10,50,0.1,3,5.2,0.382852102469569,-0.0857832198809062
"5690",100,50,0.1,3,5.2,0.528109069483141,-0.0848482589629683
"5691",50,50,0.1,3,5.2,0.507142094393723,-0.0856020991220828
"5692",10,50,1,3,5.2,0.298129525693382,-0.0512262800507247
"5693",100,50,1,3,5.2,0.50100303683649,-0.0494051011071409
"5694",50,50,1,3,5.2,0.466187030401125,-0.0505799042994703
"5695",10,50,10,3,5.2,0.0973338396804769,-0.0107712424539358
"5696",100,50,10,3,5.2,0.370773318255136,-0.0107312652622012
"5697",50,50,10,3,5.2,0.282157861786584,-0.0109363714670791
"5698",10,10,0.1,4,5.2,0.309670425551515,-0.267940436774304
"5699",100,10,0.1,4,5.2,0.325944163987718,-0.274042827706621
"5700",50,10,0.1,4,5.2,0.324506282134154,-0.27748804546658
"5701",10,10,1,4,5.2,0.265735748653076,-0.168377518102789
"5702",100,10,1,4,5.2,0.296171980248577,-0.174423485947683
"5703",50,10,1,4,5.2,0.291571758357319,-0.174839001330559
"5704",10,10,10,4,5.2,0.175336512334869,-0.0434262162259209
"5705",100,10,10,4,5.2,0.265788203409255,-0.0450650835796964
"5706",50,10,10,4,5.2,0.251504369748764,-0.0450412727424617
"5707",10,100,0.1,4,5.2,0.171529837530001,-0.0358018393288596
"5708",100,100,0.1,4,5.2,0.255545603922193,-0.0357520318783077
"5709",50,100,0.1,4,5.2,0.242299695508275,-0.03593213328037
"5710",10,100,1,4,5.2,0.127532332854724,-0.0208058441313245
"5711",100,100,1,4,5.2,0.240562218267591,-0.0210419545341013
"5712",50,100,1,4,5.2,0.219015160826453,-0.0209292896881526
"5713",10,100,10,4,5.2,0.0377897453949668,-0.00394888662036073
"5714",100,100,10,4,5.2,0.166368604653409,-0.00448859867085563
"5715",50,100,10,4,5.2,0.11993005478853,-0.00436599379678932
"5716",10,50,0.1,4,5.2,0.217207930990156,-0.0682421400528678
"5717",100,50,0.1,4,5.2,0.271256629333498,-0.0696350756832689
"5718",50,50,0.1,4,5.2,0.263781523018795,-0.0695737683860479
"5719",10,50,1,4,5.2,0.176152950753443,-0.0405397679576201
"5720",100,50,1,4,5.2,0.256648980690231,-0.0403460284528852
"5721",50,50,1,4,5.2,0.244382306443936,-0.0408318610493138
"5722",10,50,10,4,5.2,0.0666443995145509,-0.00829654897072997
"5723",100,50,10,4,5.2,0.206366851362085,-0.00897840340987092
"5724",50,50,10,4,5.2,0.166605124820826,-0.00889070387201017
"5725",10,10,0.1,1,5.3,0.916086426890664,-0.169244644928114
"5726",100,10,0.1,1,5.3,1.22942379787265,-0.154868810509862
"5727",50,10,0.1,1,5.3,1.18394758781701,-0.156935211256438
"5728",10,10,1,1,5.3,0.740947708967866,-0.10682283327765
"5729",100,10,1,1,5.3,1.1906890069835,-0.0932624699406893
"5730",50,10,1,1,5.3,1.1154960810764,-0.0950263520770307
"5731",10,10,10,1,5.3,0.256253452191121,-0.0259647840533557
"5732",100,10,10,1,5.3,0.915264246849496,-0.0209513065461723
"5733",50,10,10,1,5.3,0.71253294861432,-0.0222211367530081
"5734",10,100,0.1,1,5.3,0.29697853938852,-0.0292983739730728
"5735",100,100,0.1,1,5.3,1.00021124827816,-0.0220154539788979
"5736",50,100,0.1,1,5.3,0.790144109605819,-0.0234601563733835
"5737",10,100,1,1,5.3,0.181721040293846,-0.0176103135542907
"5738",100,100,1,1,5.3,0.824980286652777,-0.0132714497764189
"5739",50,100,1,1,5.3,0.590199106473786,-0.0148874391533938
"5740",10,100,10,1,5.3,0.0374064658608789,-0.00344014497139695
"5741",100,100,10,1,5.3,0.298227277580265,-0.0035264594164251
"5742",50,100,10,1,5.3,0.165244279773493,-0.00336922245215806
"5743",10,50,0.1,1,5.3,0.479074098357056,-0.0516934179439437
"5744",100,50,0.1,1,5.3,1.13797446110235,-0.0397698004996209
"5745",50,50,0.1,1,5.3,0.987970844857163,-0.0425023648424308
"5746",10,50,1,1,5.3,0.314063449609018,-0.031762996694252
"5747",100,50,1,1,5.3,1.00986322337839,-0.0238953238983963
"5748",50,50,1,1,5.3,0.810557313040196,-0.0256227099230364
"5749",10,50,10,1,5.3,0.0703794129582239,-0.00649865528001174
"5750",100,50,10,1,5.3,0.482166028161575,-0.00567471139522711
"5751",50,50,10,1,5.3,0.291361760222809,-0.00650338124902012
"5752",10,10,0.1,2,5.3,0.78224112064414,-0.294852210236835
"5753",100,10,0.1,2,5.3,0.88763557910035,-0.290790498248426
"5754",50,10,0.1,2,5.3,0.875599484830891,-0.293076331115371
"5755",10,10,1,2,5.3,0.676372160553804,-0.181236420312338
"5756",100,10,1,2,5.3,0.855044993471288,-0.17886491283612
"5757",50,10,1,2,5.3,0.830089434057485,-0.179129299234902
"5758",10,10,10,2,5.3,0.323493449862475,-0.0421677185385686
"5759",100,10,10,2,5.3,0.743340281711732,-0.0399511234258383
"5760",50,10,10,2,5.3,0.648725096166364,-0.0401809184246836
"5761",10,100,0.1,2,5.3,0.35933892462984,-0.0440307404880935
"5762",100,100,0.1,2,5.3,0.784313121746104,-0.0385713485605126
"5763",50,100,0.1,2,5.3,0.691722580151526,-0.0391831505450575
"5764",10,100,1,2,5.3,0.23917763268596,-0.0263667912623201
"5765",100,100,1,2,5.3,0.706799261120809,-0.0228695678069033
"5766",50,100,1,2,5.3,0.579633796587985,-0.0238972425615228
"5767",10,100,10,2,5.3,0.0562191716015866,-0.00534353187933448
"5768",100,100,10,2,5.3,0.356147964866762,-0.00528851778582648
"5769",50,100,10,2,5.3,0.221213803875849,-0.00519516221437548
"5770",10,50,0.1,2,5.3,0.512202416447286,-0.0793697691279738
"5771",100,50,0.1,2,5.3,0.838222384428675,-0.0733093289657405
"5772",50,50,0.1,2,5.3,0.782361699320823,-0.0739177456029027
"5773",10,50,1,2,5.3,0.373693663516023,-0.0481285624190307
"5774",100,50,1,2,5.3,0.785173773420174,-0.0427356412640663
"5775",50,50,1,2,5.3,0.700937612184073,-0.044227152467792
"5776",10,50,10,2,5.3,0.102677692614224,-0.0103333788944777
"5777",100,50,10,2,5.3,0.506549275857213,-0.00947711096081021
"5778",50,50,10,2,5.3,0.35132056552415,-0.0100846996014973
"5779",10,10,0.1,3,5.3,0.569584517379751,-0.350569416803285
"5780",100,10,0.1,3,5.3,0.611437352734603,-0.353878139607901
"5781",50,10,0.1,3,5.3,0.605851179158003,-0.353519266572814
"5782",10,10,1,3,5.3,0.495895561560719,-0.216439297769036
"5783",100,10,1,3,5.3,0.574045486049991,-0.220774428890983
"5784",50,10,1,3,5.3,0.563185588621551,-0.220761119530363
"5785",10,10,10,3,5.3,0.288345184113254,-0.0510694313694971
"5786",100,10,10,3,5.3,0.513393019817314,-0.0513630185583707
"5787",50,10,10,3,5.3,0.473620505854115,-0.0528509524232901
"5788",10,100,0.1,3,5.3,0.299802979628439,-0.0480193498491472
"5789",100,100,0.1,3,5.3,0.517007807034931,-0.0458147384319559
"5790",50,100,0.1,3,5.3,0.47792939815558,-0.0462058182366761
"5791",10,100,1,3,5.3,0.213456985478219,-0.0284854129556511
"5792",100,100,1,3,5.3,0.480936332516173,-0.0272552568639683
"5793",50,100,1,3,5.3,0.421828049883598,-0.0273959236623904
"5794",10,100,10,3,5.3,0.0568856284297522,-0.00574754050171621
"5795",100,100,10,3,5.3,0.293888619569647,-0.00583310291567157
"5796",50,100,10,3,5.3,0.199945190350349,-0.0057834047251732
"5797",10,50,0.1,3,5.3,0.396990458107113,-0.0893281526418183
"5798",100,50,0.1,3,5.3,0.545853731537528,-0.08832580133287
"5799",50,50,0.1,3,5.3,0.524452645443368,-0.0891220389600503
"5800",10,50,1,3,5.3,0.309691557081525,-0.053366678433471
"5801",100,50,1,3,5.3,0.517984580538669,-0.0514132413483931
"5802",50,50,1,3,5.3,0.482405087699631,-0.0526524415584831
"5803",10,50,10,3,5.3,0.101532342277789,-0.0112439854172175
"5804",100,50,10,3,5.3,0.38439905563393,-0.0111760792728697
"5805",50,50,10,3,5.3,0.293112110355141,-0.0113868007660214
"5806",10,10,0.1,4,5.3,0.332765668565044,-0.288930899783636
"5807",100,10,0.1,4,5.3,0.349860813308726,-0.295321872690647
"5808",50,10,0.1,4,5.3,0.348431930814258,-0.299173668595746
"5809",10,10,1,4,5.3,0.286138804796526,-0.181969370762369
"5810",100,10,1,4,5.3,0.318154698528193,-0.188225778944053
"5811",50,10,1,4,5.3,0.31346586146912,-0.188782739628706
"5812",10,10,10,4,5.3,0.18927170108057,-0.0470035860963481
"5813",100,10,10,4,5.3,0.285838503980732,-0.0487181663868209
"5814",50,10,10,4,5.3,0.270663244095027,-0.0487145074959861
"5815",10,100,0.1,4,5.3,0.184571234915742,-0.0386466307744871
"5816",100,100,0.1,4,5.3,0.274117932992839,-0.038578847945842
"5817",50,100,0.1,4,5.3,0.260053464412445,-0.0387755090353044
"5818",10,100,1,4,5.3,0.137527451981049,-0.0224853218660289
"5819",100,100,1,4,5.3,0.258137222115921,-0.0227025927630116
"5820",50,100,1,4,5.3,0.235238816591485,-0.0225869656998694
"5821",10,100,10,4,5.3,0.0408862373237829,-0.00429258115371154
"5822",100,100,10,4,5.3,0.178946876802545,-0.00483860279119032
"5823",50,100,10,4,5.3,0.12932363826831,-0.00471212543552515
"5824",10,50,0.1,4,5.3,0.233428254973746,-0.0736445791566444
"5825",100,50,0.1,4,5.3,0.29096207463146,-0.0751362626750285
"5826",50,50,0.1,4,5.3,0.283037357710683,-0.0750827972247176
"5827",10,50,1,4,5.3,0.189626867602217,-0.0437737978688953
"5828",100,50,1,4,5.3,0.275305545783715,-0.043514985897532
"5829",50,50,1,4,5.3,0.262320060188483,-0.044051008717624
"5830",10,50,10,4,5.3,0.0720345537377409,-0.00898175212478417
"5831",100,50,10,4,5.3,0.221729950963834,-0.00968598055246737
"5832",50,50,10,4,5.3,0.179355525862712,-0.0095922042444989
"5833",10,10,0.1,1,5.4,0.926293552504917,-0.172257833091216
"5834",100,10,0.1,1,5.4,1.23915381832799,-0.157787818453254
"5835",50,10,0.1,1,5.4,1.19387178727338,-0.159863972421147
"5836",10,10,1,1,5.4,0.750588893548073,-0.108722972539539
"5837",100,10,1,1,5.4,1.20057739144084,-0.0950119142630431
"5838",50,10,1,1,5.4,1.1256290753725,-0.0967883500716965
